trial_number,batch_size,dropout,ensemble_method,heads,hidden_dim,lr,num_layers,pooling,use_self_loops,weight_decay,val_accuracy,test_accuracy,state
99,128,0.5001430809553011,concat,4,128,0.002834281872085838,1,max,True,0.0001316365232178943,0.9652014652014652,0.9558285415577626,COMPLETE
100,32,0.5113111340789257,concat,4,256,0.0026139702031514342,1,max,True,0.00017286819326266652,0.9743589743589743,0.8076319916361735,COMPLETE
101,32,0.5169601561773077,transform,4,256,0.0030743155639632682,1,max,True,0.00011083496442260503,0.9688644688644689,0.9660219550444328,COMPLETE
102,32,0.5301988805981288,concat,4,256,0.0044568359544128085,1,max,True,0.00022369252945150152,0.9706959706959707,0.9519079979090433,COMPLETE
103,32,0.6946419348489468,transform,4,256,0.0006795518502256554,1,max,True,0.0002064726175341946,0.9761904761904762,0.970726607422896,COMPLETE
104,32,0.6253161354709617,concat,4,256,0.0006537332282114841,1,max,True,0.00027092707876610016,0.9761904761904762,0.9613173026659697,COMPLETE
105,32,0.6958685852725357,concat,4,128,0.0004540428948236438,1,max,True,0.0001956776873938303,0.9706959706959707,0.9573967590172504,COMPLETE
106,32,0.6227601890387919,concat,4,256,0.0006753202276198057,1,mean,True,0.0003014486515468221,0.9267399267399268,0.9197595399895452,COMPLETE
107,64,0.6358711866786199,concat,4,64,0.0007864482791529904,1,max,True,0.000269820320518072,0.9615384615384616,0.9592263460533194,COMPLETE
108,32,0.6099453174088053,concat,4,128,0.0006060116845445264,1,max,True,0.0002029472845431945,0.9706959706959707,0.9683742812336644,COMPLETE
109,32,0.5938954540443951,transform,4,128,0.0009324918706258744,1,max,True,0.0003778818425903032,0.9725274725274725,0.9597490852064819,COMPLETE
110,32,0.6608764374498497,concat,4,256,0.0003097423521404409,1,add,True,1.869580958413117e-05,0.9175824175824175,0.869315211709357,COMPLETE
111,32,0.6243204238977179,voting,4,256,0.0006305838923031691,1,max,True,0.0004701451299269781,0.9523809523809523,0.9270778881338212,COMPLETE
112,32,0.5846326061805833,transform,4,256,0.0004935437160896239,1,max,True,0.00025130906064148274,0.9688644688644689,0.9618400418191323,COMPLETE
113,32,0.5038907532565993,transform,4,256,0.0007706852262896414,1,max,True,0.000739184251682564,0.9706959706959707,0.9649764767381077,COMPLETE
114,32,0.6720162669990996,average,4,256,0.0005167948688628986,1,max,True,0.00029078684165218964,0.9725274725274725,0.9628855201254574,COMPLETE
115,32,0.6435785794956858,concat,4,256,0.000844636849905632,1,max,True,1.5868442429809363e-05,0.9706959706959707,0.9675901725039205,COMPLETE
116,512,0.6165614626403381,transform,4,128,0.0003941433668152071,1,max,True,0.0006467608434571957,0.7527472527472527,0.6421850496602195,COMPLETE
117,32,0.5232122665717933,transform,4,128,0.0011019385347714205,1,max,True,0.00034227924208847987,0.9725274725274725,0.9733403031887088,COMPLETE
118,256,0.6546160121754776,concat,8,256,0.00037872134302229676,1,max,True,0.0001405975969211425,0.7838827838827839,0.7362780972294825,COMPLETE
119,64,0.5373260264597046,voting,4,128,0.0018017815767747694,1,max,True,0.00018077589796899925,0.9597069597069597,0.7658128593831678,COMPLETE
120,32,0.6298723553747191,transform,4,128,0.0021997655405362093,1,max,True,0.00021105986682298499,0.967032967032967,0.9519079979090433,COMPLETE
121,32,0.5067282713592002,transform,4,256,0.0035739257829004367,1,max,True,0.0008973597731760433,0.9761904761904762,0.965237846314689,COMPLETE
122,32,0.5099813839131211,transform,4,256,0.003645626580805577,3,max,True,0.0008902887791751903,0.9304029304029304,0.8978044955567172,COMPLETE
123,32,0.5059138105521845,transform,4,256,0.003365115475229033,1,max,True,0.0008455191245247001,0.9761904761904762,0.9184526921066388,COMPLETE
124,32,0.5072973092823687,transform,4,256,0.006218162624925783,1,max,True,0.00024149277657642106,0.9652014652014652,0.5033978044955567,COMPLETE
125,32,0.5039816288467743,transform,4,256,0.003993142910018841,1,max,True,0.0008935466742922493,0.9706959706959707,0.950601150026137,COMPLETE
126,32,0.5131668434467186,transform,4,256,0.002701081429562569,1,max,True,0.000643355475907364,0.9761904761904762,0.9699424986931521,COMPLETE
127,128,0.5116185514170829,transform,4,256,0.00023827935639255573,1,max,True,0.0006719866925305613,0.8937728937728938,0.867485624673288,COMPLETE
128,32,0.5153295887571567,transform,8,256,0.0025059181701273287,1,mean,True,0.000755329283302229,0.9322344322344323,0.9208050182958704,COMPLETE
129,32,0.5042031130456334,transform,4,256,0.001995662779541756,1,max,True,0.0005234799849628526,0.9725274725274725,0.9649764767381077,COMPLETE
130,32,0.5145165851735002,transform,4,256,0.0029861998699653725,1,max,True,1.1622818776401193e-05,0.9725274725274725,0.9398849973863043,COMPLETE
131,32,0.5187396167243947,transform,4,256,0.0031390145784017253,1,max,True,0.0009713818043891998,0.9761904761904762,0.961578672242551,COMPLETE
132,32,0.5077936503177826,transform,4,256,0.002698174524378518,1,max,True,0.0008585214674856742,0.9743589743589743,0.965237846314689,COMPLETE
133,32,0.5187387909728014,transform,4,256,0.0032570416153446685,1,max,True,0.0009538886882613349,0.9743589743589743,0.9422373235755358,COMPLETE
134,32,0.5259160138037156,transform,4,256,0.0022677623889392697,1,max,True,0.000991494502891809,0.9761904761904762,0.9686356508102457,COMPLETE
135,32,0.5268052402387312,transform,4,256,0.0023349783128493503,1,max,True,0.0009816277518099274,0.9743589743589743,0.9660219550444328,COMPLETE
136,32,0.5243861773173488,transform,4,256,0.0005726362745625391,1,max,True,0.0008304741534714208,0.9743589743589743,0.9668060637741767,COMPLETE
137,32,0.5193336155229431,transform,4,256,0.0015685885125914251,1,add,True,0.0006978373509881176,0.8736263736263736,0.812598013591218,COMPLETE
138,64,0.5140921372051999,concat,4,256,0.003560835943218801,1,max,True,0.0007594193602003907,0.9725274725274725,0.9631468897020387,COMPLETE
139,32,0.5294081645631253,transform,8,256,0.0031611171917800512,1,max,True,0.0006567155306829307,0.9761904761904762,0.8983272347098797,COMPLETE
140,32,0.6003380509232453,transform,8,256,0.001956891398681282,1,max,True,0.0006369375940326965,0.9743589743589743,0.9644537375849451,COMPLETE
141,32,0.5313439658891068,transform,8,256,0.0031449790513381854,1,max,True,0.0009213647497365452,0.9725274725274725,0.9644537375849451,COMPLETE
142,32,0.5206081451868388,transform,8,256,0.00010586973258178533,1,max,True,0.0005410883277100919,0.9395604395604396,0.9231573444851019,COMPLETE
143,32,0.5268006945312518,transform,8,256,0.002254359220543694,1,max,True,0.0008220096790904346,0.9743589743589743,0.9662833246210141,COMPLETE
144,32,0.509134487565894,transform,8,256,0.0026211153962271286,1,max,True,0.0007084161765044567,0.9743589743589743,0.9681129116570831,COMPLETE
145,32,0.5635149473028173,concat,4,256,0.004004777204355904,1,max,True,0.0009775458091464473,0.9706959706959707,0.9226346053319394,COMPLETE
146,512,0.5003086700198739,transform,4,64,0.003408288992918684,1,max,True,0.0008256851518992018,0.9743589743589743,0.9683742812336644,COMPLETE
147,32,0.5129709637093451,transform,8,256,0.004765926372544009,4,max,True,0.0005657657611631426,0.9523809523809523,0.4992158912702561,COMPLETE
148,32,0.5298327421046617,average,4,256,0.0027773586248732523,1,max,True,0.0006387862481129398,0.9743589743589743,0.9691583899634083,COMPLETE
149,256,0.6946129841304944,concat,4,256,0.0031062722498432995,1,max,True,0.0004760770271613237,0.9688644688644689,0.9644537375849451,COMPLETE
150,32,0.5231705188263859,transform,4,256,0.0006896969696852734,1,max,True,0.0007299637969394291,0.9688644688644689,0.9694197595399896,COMPLETE
151,32,0.5046672644109976,transform,4,256,0.0028119067372319073,1,max,True,1.3031549881737323e-05,0.9706959706959707,0.9513852587558809,COMPLETE
152,32,0.5084420805032988,transform,4,128,0.0024765166692758615,1,max,True,1.5074413174855002e-05,0.9725274725274725,0.9492943021432305,COMPLETE
153,32,0.5166599490373036,transform,4,256,0.0037251193034670152,1,max,True,1.0064034423266348e-05,0.9743589743589743,0.9490329325666492,COMPLETE
154,32,0.5001168285192185,transform,4,128,0.003309838775440165,1,max,True,0.0008540696576655632,0.9743589743589743,0.9383167799268165,COMPLETE
155,64,0.6398163726736769,transform,4,256,0.004372578809924291,1,max,True,2.1306580897849058e-05,0.9688644688644689,0.9605331939362258,COMPLETE
156,32,0.5451268642622268,concat,4,64,0.0030040211695456648,1,mean,True,0.0009871593496439397,0.9285714285714286,0.9226346053319394,COMPLETE
157,32,0.5112901903167072,transform,4,128,0.002157843617946803,1,max,True,5.942901730248632e-05,0.9743589743589743,0.9717720857292211,COMPLETE
158,128,0.5069604209159214,transform,4,256,0.0012864661705920286,1,max,True,0.0008976534273797118,0.9652014652014652,0.9573967590172504,COMPLETE
159,32,0.5196813543102097,concat,8,128,0.0037729002745040575,1,max,True,1.4268513611009803e-05,0.9688644688644689,0.9686356508102457,COMPLETE
160,32,0.5034200463368947,transform,4,256,0.0010501800731879992,1,add,True,1.756673972255378e-05,0.9029304029304029,0.788813382122321,COMPLETE
161,32,0.5396713112238471,transform,4,128,0.004300035707921206,1,max,True,0.00027071396414743974,0.967032967032967,0.9654992158912703,COMPLETE
162,32,0.5340131991183052,transform,4,128,0.003449646154645515,1,max,True,0.00015398264468691506,0.9688644688644689,0.9539989545216937,COMPLETE
163,32,0.5228416160395236,transform,4,128,0.004679957227427351,1,max,True,0.0007451852309271012,0.9743589743589743,0.9639309984317825,COMPLETE
164,32,0.5134606823956434,transform,4,128,0.005258917372533555,1,max,True,0.00016309825050774817,0.9706959706959707,0.9683742812336644,COMPLETE
165,32,0.5278608469792224,transform,4,128,0.00289874701104696,1,max,True,0.0009915731386672976,0.9743589743589743,0.9691583899634083,COMPLETE
166,32,0.6506493458120692,transform,4,256,0.004045864502892616,1,max,True,0.00018717606043442702,0.9688644688644689,0.7190277051751176,COMPLETE
167,32,0.5189944911988572,concat,4,128,0.001749935258568984,1,max,True,1.2530145432246373e-05,0.9743589743589743,0.967067433350758,COMPLETE
168,64,0.6116675115291832,transform,4,256,0.0025534439271098306,1,max,True,0.0008061744956488563,0.9706959706959707,0.9678515420805018,COMPLETE
169,32,0.5076147260867881,transform,4,128,0.0009235651825035513,1,max,True,0.00020942841680654463,0.9725274725274725,0.9239414532148458,COMPLETE
170,32,0.5145549227905318,average,4,256,0.0031762802277991013,1,max,True,0.00032453289265732776,0.9743589743589743,0.9660219550444328,COMPLETE
171,32,0.5366378567965765,voting,4,256,0.0034906545900839263,1,max,True,0.0007928098949580138,0.9743589743589743,0.9560899111343439,COMPLETE
172,32,0.5307840323793732,voting,4,256,0.0038375898645681555,1,max,True,0.0008693934623129954,0.9688644688644689,0.5240460010454783,COMPLETE
173,32,0.5257389666648595,concat,4,256,0.0023614893115063607,1,max,True,0.0006756578738268164,0.9706959706959707,0.968897020386827,COMPLETE
174,32,0.5219335544539437,voting,4,256,0.002671389509965355,1,max,True,3.299351924279333e-05,0.9688644688644689,0.4992158912702561,COMPLETE
175,32,0.5107034415253876,transform,4,256,0.0033331360165662527,1,max,True,0.0004186828819434431,0.9725274725274725,0.961578672242551,COMPLETE
176,32,0.5327252822829964,transform,8,256,0.004911262059580555,1,max,True,0.00013660989843347277,0.9652014652014652,0.946941975953999,COMPLETE
177,512,0.5859387618444812,transform,4,128,0.004261569610310893,1,max,True,0.00023312898179465402,0.9688644688644689,0.9519079979090433,COMPLETE
178,32,0.5052184288339634,concat,4,256,0.003031099714132943,1,max,True,0.0008938545292897342,0.9743589743589743,0.8640878201777313,COMPLETE
179,32,0.5415995284815148,transform,4,128,0.00379091805427787,1,max,True,0.0006117261546190012,0.9706959706959707,0.9495556717198118,COMPLETE
180,256,0.6641610958934896,transform,4,256,0.0055968506960005,1,max,True,4.1737572613789e-05,0.9706959706959707,0.9069524307370622,COMPLETE
181,32,0.5189701052631926,transform,4,256,0.0035860435818603977,1,max,True,0.00017292138541540178,0.9706959706959707,0.9631468897020387,COMPLETE
182,32,0.6800876157119395,transform,4,256,0.00507236653433347,1,max,True,0.00014371584267135293,0.6355311355311355,0.41008886565603764,COMPLETE
183,32,0.5161647929540327,transform,4,256,0.0028081411289865195,1,max,True,0.00010764845798405622,0.9725274725274725,0.9673288029273392,COMPLETE
184,32,0.5263599030264335,transform,4,256,0.0062790832896795525,1,max,True,0.0007830760925869475,0.9615384615384616,0.42524830109775225,COMPLETE
185,32,0.5103499495855063,transform,4,256,0.0006916818992417177,1,max,True,0.00012536265773338141,0.9706959706959707,0.9587036069001568,COMPLETE
186,32,0.5001490600548593,concat,8,256,0.004391041819564872,1,mean,True,0.0009134839748130933,0.9267399267399268,0.8954521693674856,COMPLETE
187,32,0.5735027936675683,transform,4,128,0.003215517989226158,1,max,True,9.664505007046467e-05,0.9743589743589743,0.9639309984317825,COMPLETE
188,64,0.5140786892852912,transform,4,64,0.0008541605268301463,1,max,True,1.1280258426291878e-05,0.9652014652014652,0.9474647151071616,COMPLETE
189,128,0.5229530971872485,voting,4,256,0.0019753850285899577,1,max,True,0.00015151556572842547,0.9706959706959707,0.9660219550444328,COMPLETE
190,32,0.5046940578835236,transform,4,128,0.005530213835081247,1,add,True,0.0007144067421039192,0.7014652014652014,0.4992158912702561,COMPLETE
191,32,0.5285149015869937,transform,4,256,0.002809985213397652,3,max,True,0.0007977286187285458,0.9395604395604396,0.9273392577104025,COMPLETE
192,32,0.5163608499249039,transform,4,256,0.002549355234386154,1,max,True,0.0009998904758229568,0.967032967032967,0.9150548876110821,COMPLETE
193,32,0.5699717840649272,transform,4,256,0.0022901165816126266,1,max,True,0.0008441203195683938,0.9688644688644689,0.9686356508102457,COMPLETE
194,32,0.5611553132803379,transform,4,256,0.003001232151608988,1,max,True,1.6376549067143125e-05,0.9743589743589743,0.9568740198640878,COMPLETE
195,32,0.6042751553009827,concat,4,256,0.003577605393641013,1,max,True,0.0007878654005791307,0.9743589743589743,0.851019341348667,COMPLETE
196,32,0.5341357743850915,transform,4,256,0.004150124019869467,1,max,True,0.0009128739015940084,0.978021978021978,0.9320439100888657,COMPLETE
197,32,0.5349494510345171,transform,8,256,0.004109455543240287,1,max,True,0.0009174319948819879,0.9743589743589743,0.9675901725039205,COMPLETE
198,32,0.5493669337354578,transform,4,128,0.004755013418618635,1,max,True,0.0002827530006218339,0.9652014652014652,0.9673288029273392,COMPLETE
199,32,0.5396216745629759,transform,4,256,0.0040425286213403,1,max,True,0.0009958402724995047,0.9688644688644689,0.9668060637741767,COMPLETE
